,Date,UserName,Location,stars,Message
1374,2/26/2017,Tanya A.,houston,4,"First time here, loved their popcicles the only thing was the service I wasn't sure about flavors but the guy there didn't seem to want to help...."
1375,9/10/2016,Ell B.,houston,5,"I admit I have never been to the location itself, but Steel City gave my workplace a sampler to promote their product and presence now in Houston. They were so delicious! The mango one and the jalapeño something-or-other (pineapple?) were both way more delicious and creative than any pop I've ever eaten elsewhere. In Fort Worth, I tried the strawberry balsamic once. Hope they are rocking that in Houston too."
1376,7/5/2016,Paulyne D.,houston,5,"If you haven't been, you need to come. These are some of the most amazing Popsicles ever! I went to their soft opening before the actual opening because of a close friend who works there and these were the ratings of the pops I got to try out:Coconut: 5/5 is my favorite pop from them ever but that's cause I love tropical flavors! Strawberry cheesecake: 5/5 there's a cookie crust inside and I literally died Vanilla cookie: 4/5 kind of heavy but if you love cookies and ice cream this is gonna be your faveAvocado: 4/5 has a kick of sour from maybe like I assume? It was still very creamy and yummy!White tea: 3/5 I can't remember the entire name but I know it was refreshing but I'm more of a creamy ice cream type of personStrawberry lemonade: 4/5 definitely one of the most light yet flavorful lemonade based pops they have. It's not to sour but it's also not to sweet!Anyways, I love the atmosphere and how open the place is and the staff seems so energetic and happy it's great for family and friends! Definitely worth the try!"
1377,1/1/2017,Napat P.,houston,5,I absolutely love this place. They have almost 20 flavors of pops and they vary each day. These includes fruity and creamy options as well as cookie pops. There's no table but they provide space so that you can your treats at the store after purchase. I first got the lemon cream pop and later decided to get 4 pops bag to-go. They have interesting flavors like black sesame and satsuma (orange) cream flavors. Too bad strawberry short cake was not the menu at the time I visited but I will definitely be back to try more!!!
1378,8/27/2016,RW A.,houston,5,"The best Popsicles you will ever have! Very happy they came to Houston! Tried the horchata and strawberry shortcake, both were fantastic."
1379,12/12/2016,Kristi P.,houston,5,"I very much enjoyed the strawberry lemonade pop. I will be back to try some of the other flavors they have. Another plus in my book, they are pet  friendly."
1380,12/7/2016,Mimi D.,houston,5,"I'm kind of obsessed with this place. I go in at least once a week. Their flavors change weekly, if not daily, but my favorite has been the strawberry shortcake ( when/ if they have it). They also have a punch card as their reward system."
1381,12/14/2016,Jennifer V.,houston,5,Great little shop! Very popular among our friends. We can't get enough of this place during the summer and fall!
1382,1/16/2017,Marinel A.,houston,5,Awesome popsicles! Offers a variety of classic and unique flavors. Friendly and warm atmosphere. This will definitely be our new go to afternoon treat!
1383,8/29/2016,Diane N.,houston,3,"A little pricey for just a pop, but I know i'm paying for the heights location and the novelty flavor popsicles. I really liked the horchata flavor, but I thought the mango was just ok. I felt like I could a better refreshing mango pop for cheaper. I'd rather just get a mangonada or go to the grocery store to get organic or local made popsicles."
1384,2/1/2017,Kristine C.,houston,5,Very relaxed atmosphere--went on a Sunday afternoon. Pomegranate pop was yummy.  We brought our dog and hung out and played ping pong.  Fun place!
1385,11/17/2016,Sade G.,houston,5,"so far I've only had one pop from my 4 pack... so based on my buttered pecan pop OMG it was so good this may be my favorite flavor here so creamy just enough sweet just enough salt and the BIG pieces of pecan at the bottom so good, I can't wait to try my 3 other flavors (vanilla bean, strawberry lemonade & strawberry mint I think it's called). I will be back for the buttered pecan MORE MORE MORE. The lady was super nice and helpful in me picking out flavors. Paid 11.00 for the 4 pack."
1386,11/30/2016,Tuyet V.,houston,5,"Was in Houston for three days. Went here 2/3 days. I'm a fruit person, so my favorite was the strawberry lemonade. Service is great and so is the atmosphere."
1387,4/19/2017,Nick R.,houston,5,"Went to a car function where there was a small set up and was really amazed at how good these popsicles were. A few weeks later I decided to venture all the way out to the heights to check out the rest of the selection and the actual store front. I live near sugar land so it was pretty far ""just for popsicles"". Once I got there I was greeted by friendly faces, they were very patient as I decided what I wanted, I ended up with the coconut and it was probably the best popsicle I have ever had in my life (not exaggerating). My friend had the avocado and he agreed it was one of the best popsicles he's had before. We sat and hung out for a little bit and enjoyed our popsicles, in the 5-10 mins we were there the store pretty much filled up with 20-25 people. Everything ran smoothly everyone was out fairly quickly. Next time I come in I will try something else that I feel i can get dipped and topped. While we were there i noticed that they have to go ""packs"". I asked if it would hold up all the way to sugar land (45 mins away), the guy behind the counter (I forgot his name unfortunately) said it would be good for about an hour give or take. The 12 pack is a styrofoam cooler with an ice pack. We hit a lot of traffic in the way back and stretched it out slightly over an hr and the popsicles were still good with no signs of melting when I got them into the freezer. Def will come back."
1388,11/21/2016,Gregory W.,houston,5,"Amazing popsicles for $3 each. I take people here pretty often, and while it looks a sounds a little silly to go get artisan popsicles, I've been very happy everytime we go."
1389,11/20/2016,Bert S.,houston,4,"Eating these little treats brings out the kid in me. I had the strawberry lemonade and it was so good that after I ate it i was licking the stick and thinking of going back to get another one. I also try the hibiscus, that one was just okay. Next time, I am getting 2 strawberry lemonades and maybe try out the marshmallow, i saw someone else with that one and it looked interesting."
1390,11/27/2016,Adam B.,houston,4,Pops are good as long as you don't remember how expensive they are.
1391,8/7/2016,Michael T.,houston,3,"These are really good but very expensive, they are very similar to the Mexican paletas which run about 1 $ each.They taste basically the same, but select city pops dose have more exotic flavors and 33$ per dozen is outrageous."
1392,12/27/2016,Kid A.,houston,5,Steel City is so good.  I love the strawberry lemonade and my mom likes vanilla bean.
1393,10/28/2016,Penny G.,houston,5,"Tasty popsicles with cool flavors, nice/hipster setting friendly for kids, families, and dessert dates."
1394,12/20/2016,Maria Q.,houston,4,In love I mean in love with the food here amazing. So happy my bestie introduced me here. To keep it short the staff Is nice and friendly and like other reviews say that's just the icing on the cupcake. Definitely have became a lifetime customer love you guys
1395,5/13/2017,Aaron T.,houston,5,"This place completely changes the concept of popsicles. You will never go back to the shady trucks or grocery stores for pops. Concept straight from the heart of Birmingham, Alabama (look at the skyline mural). You have to try it."
1396,11/12/2016,Meg D.,houston,5,Yum! Fun and quick for a little pick-me-up. My friend recognized them since she had this place in Birmingham. Definitely can't wait to go back.
1397,10/2/2016,Han N.,houston,4,"I'm not a hipster so I'm not sure if my review will go over well w/ said people.. j/k! I enjoyed my first experience at Steel City Pops. There was a short line but very quick and friendly service. I came on the first day of October so the Fall flavors were introduced and the Summer flavors were on sale! I got a Orange mint green tea pop (Fall) and bf got the Mango (Summer). I enjoyed mine and the best part is that the pop remains so frozen--  No icky mess! This place is huge which is surprising since rent in the Heights is so pricey! The 2 pops were $4 and $3, respectively. There is a ping pong table but such a long wait so I enjoyed my Popsicle at the bar facing the window. I would def stop by again if ever in the area but would not drive out of my way for these, unfortunately."
1398,12/4/2016,Nina P.,houston,5,"Great snack or dessert option on a hot summer day (which is most of the year in Houston:). They have a nice selection of fruity and creamy flavors to appease everyone's taste buds. Flavors change with the season so there's always new pop options to go back for! This is a good place for children and adults as their menu caters to both. There's definitely flavors that are appealing to kids (strawberry lemonade, chocolate, vanilla, orange, etc.) and ones that are more adventurous for adults (plum with rosemary, eggnog, rum raisin). Wonderful place for the family! Love it and think you'll come often? Grab one of their loyalty cards for perks!"
1399,7/17/2016,El H.,houston,4,"Fruity and creamy Popsicles! ~$4 each and ready-to-go for Houston summers. Plenty of space and parking. Cool alternative to all the ice cream shops. Recommend: Mango, coconut, and coffee!"
1400,8/26/2016,Ashley D.,houston,5,"Everyone was happy. Blueberry basil was delicious for mom, simple watermelon was great for kiddo (even though I stole some too!). Plus, The ping-pong table and added even more fun to a sunny afternoon."
1401,8/1/2016,Namrata S.,houston,4,"What a great place! fast service, great, funny, friendly people working there.  It was my first time there- I had heard about it from friends in Dallas, I got the strawberry lemonade pop based on an employee rec- it was so good! I would like to come back to try the other unique flavors like avacado and chai latte.  There is a great a/c side room with plenty of room for people to walk around in, very convenient.  parking lot as well."
1402,11/20/2016,Rachel W.,houston,5,"Excellent location, great atmosphere, fun decor (love the succulents out front), friendly and knowledgeable staff, and the popsicles are awesome! I had the plum/rosemary the other day. Perfect combo. I can't wait to come back and try more flavors!"
1403,11/16/2016,Kelin W.,houston,5,"My children and I love Steel City Pops! The popsicles are sweet without being over the top and every flavor is excellent! My favorite is the avocado, which is unfortunately seasonal but very rich and delicious. Probably my favorite thing about the location is the closed patio which is usually full of children running around like animals which is a big hit with my kids!"
1404,10/10/2016,Ronald S.,houston,5,"We went to this place with our friends and it reminded me of a popsicle place we went to in Columbia. Freshly made pops, all of them are delicious. It's a must try place."
1405,4/17/2017,Jenny L.,houston,4,Great flavors! Love the black sesame.  The fruity ones are light and refreshing. The creamy ones are rich and yummy. Delicious though a little pricey.
1406,11/26/2016,Ricky J.,houston,5,"I went to a location in Ft. Worth once and was extremely excited when I found out that they had opened a location in Houston!The toasted marshmallow popsicle was the one I got this time around and it was perfect. Highly recommend this place to anyone who wants a delicious dessert! Be sure you ask them for one of their Frequent Buyer Cards. Buy 10, get the 11th one free!"
1407,10/15/2016,Alecia Danielle H.,houston,5,This place is amazing. Their popsicles are the best especially the creamy ones. The cookies and cream one is incredible! Everything I have had is awesome. Great atmosphere too. I recommend going and giving this place a try. 5 stars!!!
1408,9/27/2016,Jen F.,houston,5,I love their pops!! I have tried almost all of the fruity ones. My favorite are blood orange and strawberry lemonade. I like getting the 4 pop bag and they have an awesome loyalty program!
1409,8/18/2016,S M.,houston,5,"Great flavors - the standards done really well (chocolate is really good) and then the interesting to keep you, well, interested. Great space - lots of room for kids and groups. Very glad they are in the heights!"
1410,10/10/2016,Valencia C.,houston,5,Yummy in the tummy...I really like this place. I ordered the banana pudding pop and it was delicious
1411,11/2/2016,EJ J.,houston,4,"love this place. I'm from Dallas, so I'm so glad Houston now has one! the popsicles were SO GOOD!... I got in line.... twice bc after my first pop, I kind of needed another one! I got the sweet tea, then the blood orange. My 5 month old daughter was lucky enough to get a taste of my sweet tea pop and she loved it! the only thing I don't like is the packed crowds, which come and go in waves, and the lack of tables & seating, BUT this is the heights which is now over flooded with young families and hipsters so it is what it is. Will be returning for sure!"
1412,7/10/2016,Thomas D.,houston,5,"I came on Grand Opening day, and I was immediately greeted by the staff. The atmosphere of the place was very nice! It was a clean & industrial kind of vibe. They had a great selection of Popsicle flavors, from fruity to creamy flavors! The champagne flavored Popsicle was my favorite! Each Popsicle is $3, and it's good to know that they have freezer bags so you can bring home these tasty treats w/o it melting otw home!"
1413,9/10/2016,Madison M.,houston,5,"I loved this place when I first had it at the Magnolia Market in Waco, and I was so excited when I found out they were opening in the Heights. It fits in perfectly with the aesthetic! I HIGHLY recommend this wonderful place!!"
1414,10/11/2016,Ericka G.,houston,5,The Pineapple Jalapeno was seriously awesome....a nice spicy sweet taste that I've never had before! Deliciousness!
1415,9/11/2016,Angie J.,houston,5,"This place is perfect for the summer. I got the coconut (creamy) flavored. It was very tasty with some bits of coconut flakes at the end. There is a ping pong area but limited traditional seating. There are mostly stools along the perimeter bar area. We'll definitely be back. Bonus: if you order pops to go, they can keep them at the counter until you're ready to leave. They also offer free cold packs. Very important in the Houston heat!!!"
1416,8/7/2016,Sarah P.,houston,5,Worth every penny. Best dessert without breaking the calorie bank. Love all of them! Piña colada is the only one I didn't like because I do not like the drink
1417,8/5/2016,Caylin R.,houston,5,This place is incredibly tasty! The Sweet tea one is my absolute favorite. If you ever need to cool down on a day especially here in Houston this is the place to go. They're pretty cheap for a Popsicle compared to others. Love it love it love it!
1418,8/21/2016,Lee L.,houston,5,Got a cookie n cream and a buttermilk Popsicles. Buttermilk tasted like a perfect frozen pie. CnC taste awesome. Go there. Be amazed. Nice staff!
1419,8/3/2016,Tiffany L.,houston,5,"My first time going here was the one in Dallas so when I heard they just opened one in Houston I knew I had to try it. It's just as amazing as the one up in Dallas! I just wish it wasn't so far for me,  if it was closer I would be going there almost every day!!"
1420,8/19/2016,Michelle O.,houston,5,Truly delicious fancy ice pops!! Great for my kids and I. We walked over from a friends house and enjoyed sitting in the indoor area without worrying about the ice melting everywhere . How do they not melt instantly ?! I barely even had to clean up the kids after ! Win for me!
1421,8/2/2016,Samantha J.,houston,5,I loved this place. Went on a Sunday the wait wasnt long even though  there were alot of people. Bought 12 pops for $33 and got them in a box. Everyone who we bought them for loved them. I tried the pineapple jalapeno which  was delicious. Recommend this place and pops are only $3 which i think is reasonable.
1422,2/16/2017,G K.,houston,5,"Great popsicle place. We had coffee, chocolate, strawberry,  & banana. Friendly and good for kids."
1423,8/28/2016,Jessica P.,houston,5,"Two questions for the owners: Where did you come from?! And how can you make popsicles so delicious?!Two comments for people reading Yelp reviews: If you are on the fence because you like ice cream or other desserts - for the love of all that is good - give this place a shot! It will surprise you. (How?! How can they make them so delicious? I seriously don't understand...)For people who are planning a date, here is my advice: go out to one of the nearby Thai places in the Heights are and get some spicy food. Follow it up by cooling your palette with one of these Steel City treats (and try to have a conversation without innuendoes... good luck!) My favorites: Chai, cantaloupe and coconut (but I don't think you can go wrong with any of them)."
1424,7/9/2016,Khai H.,houston,4,"Big space nice place, great pops!  My kid loves it.  the avocado pop was very creamy and good"
1425,7/20/2016,Martin J.,houston,5,"Great place to come hang out with friends and family to beat the heat! Interior looked awesome and had lots of space.  Not many places to sir down, but it's not like your eating dinner anyway. We tried the coffee, avocado, chocolate, berry/basil. All were amazing. Can't wait to try the rest."
1426,7/15/2016,Caire C.,houston,5,"OMG the Popsicles are amazing! I had the strawberry shortcake, it had a shortbread cookie in the middle to make it taste just like the cake! My friend had the sweet tea & it was delicious, tastes just like sweet tea. My sister had strawberry lemonade and it was very refreshing! I will definitely be back! Nice atmosphere."
1427,8/12/2016,sophia c.,houston,5,Great pops! Super friendly staff! Had the horchata which tastes exactly like the arroz con leche paletas your paletero sells minus the chunky rice bits. The caramel one is rich and and holds a very strong caramel flavor. Check it out if you get the chance.
1428,8/9/2016,David P.,houston,4,"Made our first (and definitely not last) visit to Steel City Pops on a Sunday Afternoon around 4:30pm.  We walked inside and were greeted with a friendly smile.  Since it was our first trip, we had to look at the menu to decide what we wanted.  My wife ordered the Pineapple Jalapeno, while I got the blueberry basil.  The popsicles were very reasonably priced, tasted great and we were in and out within 2 minutes of walking in.  My only suggestion would be to add a bit more seating.  Since all of the tables were taken in the front, we had to eat our popsicles in the car.  Outdoor seating would be GREAT for those cooler months in the spring and fall!"
1429,7/18/2016,Sean H.,houston,5,"I love this place! When  the family and I travel to Fort Worth, we always have to stop and get popsicles. We were so excited to hear that one opened in Houston. We had a great time. I had the strawberry lemonade (personal favorite) and my wife had strawberry shortcake. The staff was very nice and quick. The inside is nice with a lot of room for a large amount of folks. Make sure you bring a cooler with you to stock up on some for home."
1430,8/4/2016,Tiffany B.,houston,5,"The pops here are great! Try the buttermilk (tastes like cheesecake!). Oh, and the passionfruit...hell, try them all!"
1431,8/19/2016,Kia C. I.,houston,5,"Just amazing! I visited this place with my boss this week & we bought pops for the whole firm. The flavors are innovative & fresh! The service was great- smiles are always what I like to see when there is an exchange of money & these ladies at the counter were cheerful & knowledgable. I love the fact that they have a play room for kids & animals so Popsicles can be eaten and wasted somewhere other than your car or in a nice place in the vicinity that makes you embarrassed to be the parent of the messy kid, you know? Great concept & great service with multiple delicious choices!"
1432,7/26/2016,Felix M.,houston,5,"Great way to beat the heat on Houston, large sized pops for a decent price. The only thing I could say needed improvement is more seating in the open room, but that doesn't effect the quality of the actual pops themselves so I'm still leaving s 5 star."
1433,7/6/2016,B G.,houston,3,"While I didn't particularly enjoy the lavender lemonade because I didn't smell or taste any lavender and the lemon was overwhelming and bitter (even for me as a lemon lover), I appreciate that they use fresh, natural ingredients. My spouse got the strawberry lemonade and loved it so next time I'll get a different flavor. Glad to have a refreshing treat in the area."
1434,7/3/2016,Anjana V.,houston,5,"Yummmmmmm!!! Heard a lot about this place and tried it out today. Creamy and fruity Popsicles. We tried the creamy variety, chocolate and peach strawberry and they were both delicious! Not overly sweet, perfectly flavored, and refreshing! Friendly, cheerful staff to greet us. We look forward to going back and trying out all the other flavors!"
1435,12/2/2016,Marcia R.,houston,5,"This place is my family's new favorite spot to go.  The Popsicle are delicious and the flavors they offer range from unique flavors for the adventurous eater to old school.  Additionally, there is an awesome space for the kids to enjoy your Popsicle and play.  Every time we go, my kids make new friends and we see someone we know.  Great addition to the neighborhood!"
1436,9/7/2016,Michelle C.,houston,4,Nice hot weather dessert addition to the Heights!  Nice patio to let your kids run around like crazies after their sugar fix.  Mango and Blueberry Basil are great flavors.
1437,9/25/2016,Nicole F.,houston,5,Really fun place!  I'm not normally into popcycles so had no expectations of really liking it but it's totally not like normal pops that we grew up eating. There are so many flavors to choose from. The creamy pops and the pops with the cookie/cake in the middle were fabulous. They have a dry ice to-go box so you can take a dozen home for your own freezer!
1438,7/8/2016,Paula W.,houston,5,"Really good!  Had a lavender lemonade and a peach.  All of the fruit flavors are less than ~100 calories and the creamy flavors are up to 200.  The peach was full of fresh peaches... not concentrate peaches or canned peaches, fresh peaches and you could see bits of peach skin in the popsicle.  So good!  The lemonade was also super refreshing on a hot Houston day.  I highly recommend this place for a fresh healthy treat that isn't full of corn syrup and fake ingredients.  The service is quick too since all they have to do is hand you a popsicle and they don't have to make anything.  I also love that it is in a renovated old building and they didn't just tear it down to build something cheap and new."
1439,9/3/2016,Lisa T.,houston,5,Really fantastic  Prewrapped popsicles clearly homemade  they tell you how many calories and some we excellent and surprisingly low cal.  I had the Mocha and it was excellent the blood orange is also very very good!!!  Highly recommend.
1440,8/13/2016,Hector A.,houston,5,The pops were delicious. Try the pineapple jalapeño one. The perfect spot for these hot summer days.
1441,7/25/2016,Khanh H.,houston,5,"Awesome place!  So good and refreshing ... Perfect for the hot summer days.  It is a little pricey for a pop, but they are really delicious and taste like all fresh ingredients.  Their space is spacious, nice and clean so it makes up for it.  Buy a 4 pack to save!  Or even better 33!  If they had one by uptown post oak, i would go more often."
1442,8/26/2016,j m.,houston,3,"They're just Popsicles, expensive Popsicles. I wasn't totally wowed, but it was nice not to make them myself for a change. We had chocolate, lime, and the strawberry. It was a nice outgoing and we enjoyed the indoor patio. They get 3 stars for a cool concept/set up and 2 stars taken off because if you want me to pay $3 for a Popsicle it needs to taste better than mine."
1443,7/22/2016,Katelyn M.,houston,5,So great! Love having them in the neighborhood. I've only tried the fruity kind but it was a great summer treat.
1444,7/2/2016,Elizabeth D.,houston,5,"I'm from Birmingham where Steel City Pops is from, and these are hands down the best Popsicles. So happy they finally opened this Houston location, they did a great job! It would be a cool spot for events as well."
1445,7/12/2016,Laura H.,houston,5,"Really great Popsicles! I have had the coconut, peach, strawberry lemonade and blood orange. My favorite was the strawberry lemonade because it was the perfect balance of sweet and tart! The coconut was a bit too sweet for my taste but the flavor was delicious--kind of like a caramel delight girl scout cookie. The peach was very refreshing and the blood orange was nice too! I want to try blackberry and watermelon next! Overall a really nice place to cool down!"
1446,7/9/2016,Katherine T.,houston,5,"Delicious and a great alternative to ice cream. We had the coconut, coffee and chocolate and all were amazing."
1447,7/26/2016,Vanessa B.,houston,5,"Heaven in my mouth! Vegan friendly and gluten-free pops. Customer service is great, place is clean and the ice cream pops are delicious. Great place for a quick sugar fix."
1448,9/16/2017,Jerry S.,waco,5,Cool concept (pun intended). We liked it so much we went twice in one day. I had the oatmeal pie (unbelievable!) & then coffee dipped in dark chocolate with caramel and sea salt. They a bunch of different flavors and calories vary (if you care about that kind of thing - between 80 to 400). I definitely recommend this place...enjoy!
1449,7/21/2017,Dwayne O.,waco,4,"Popsicles, fruit or other flavors, tried the Strawberry Cream, Peach Cream and Cookies and Cream. Liked the Strawberry Cream and  Cookies and Cream more. Can get them dipped or add other items to it.Not too much seating and place is really small"
1450,8/18/2017,Jerry P.,waco,5,"Gourmet popsicles, so good. Service is fast but there's not much space inside. Still, great concept, highly recommend"
1451,8/30/2017,Robin A.,waco,4,This place was so good! I had the Vanilla Bean Ice Cream pop and it tasted just like a Starbucks Vanilla Bean Frap. I highly recommend this place. I think its a great place for people of all ages! Husband had the root beer pop and he was going to town on it so im sure it was just as amazing lol
1452,8/12/2017,Cody L.,fort-worth,5,"Soooo good!!! Especially on a warm, warmer or hot day!these cool and refreshing treats come in so many all natural flavors. They can be dipped, drizzled or dusted in various toppings to give your tastebuds a ride. I'm not a huge ice cream lover... but these fancy popsicle are delicious. Creamy or fruity you just can't go wrong. And because they have excellent customer service, if you don't like a flavor, they will trade you a different one for free, so choose without fear!The whole family loves this place..."
1453,8/12/2017,Karana H.,fort-worth,3,"I do like their pops, but this location really really stinks - that's why I deducted 2 stars. If you live close by and can walk here, great. But parking just to get a popiscle here is not worth the trouble. They do not validate parking, so if you park in the nearby garages -- be careful! I've been hearing about how the garage owners will tow you (there are spotters watching -- creepy) if you don't visit one of their approved list of retailers first, which Steel City is not, as of this review. And street parking? Pffft...good luck!Once you get parking out of the way, then there's the long lines outside, and very cramp inside. Alot of people don't know what they want, so they hem and haw at the counter holding up the line. Maybe they should consider: (1) posting the menu outside so people can ponder out of the way of other customers who just want to do a quick in and out or (2) a popsicle vending machine like how Sprinkles does with their cupcakes. Purchasing a popsicle should be quick and easy, this place just gives me anxiety!"
1454,6/24/2017,Emily W.,fort-worth,5,"Highly recommended on a hot day... but watch out - they'll melt fast outside!The root beer and raspberry lemon were delicious, although there was definitely some tang to the raspberry lemon! The popsicles are $3 but are humongous. Inside, you can sit on bar stools and watch them make batches of the pops, which is awesome!"
1455,5/10/2017,Hazel P.,fort-worth,4,"Who knew you could love popsicles so much! I of course have fond memories of this icy treat as a child, but not the way Steel City does pops! It's a small building located just outside of the West 7th shopping district. The building may be small, but you won't miss their name in large steel letters, boldly illuminated at night! Very eye catching, I dig it.Make sure if you decide to park in the parking garage, that you plan on spending some amount of dollars in the actual West 7th shopping because sadly, Steel City isn't able to validate your parking.When you go in, everything is laid out in a pretty easy to understand format. They have flavors on the menu above the register and your customization options listed next to it.The gist is: you pick your flavor, choose between (or combine) dipping, drizzling, dredging, or dusting your pop in various sauces and toppings. I can always get behind a fun concept, and I'veNever been anywhere that has this concept with ice pops as opposed to ice creams.They have an awesome array of flavors from fresh and fruity to creamy and decadent. Jon G. knew what he wanted before I did, a coffee pop with a chocolate drizzle. I really had a hard time picking, but finally decided on the Elderflower pop, dipped in white chocolate and dredged with pistachios. I'm a big admirer of floral flavors, so when I read it on the menu, I knew I had to get it! When I imagine what dredging something looks like, I think of when you dredge chicken in flour and breadcrumbs before you fry it. You take the piece and submerge, coat, toss etc. until it's completely covered. Sadly, this wasn't how my pop came. It was nicely dipped in white chocolate, but was only laid atop a little pile of pistachios, with another sprinkling on top. Although it wasn't necessarily what I had imagined, taste-wise, nothing was compromised. I just had to scoop up the extra pistachios with my fingers or with the popsicle itself.The price was right, staff was polite and quick, experience was positive and the pops were definitely memorable! Solid win for Steel City!"
1456,9/26/2017,Emma H.,fort-worth,2,"My friends and I wanted to see what was all the hype about. Disappointed because it wasn't anything special. Cool feel and decorations to the place, but overall taste was average."
1457,8/25/2017,Reba G.,fort-worth,4,"I'm so relieved there isn't one located near me.  Haha!  My sister took me here, and we both got the cookies and cream popsicle.  I didn't know what to expect,  but it was GREATNESS.   They make all their popsicles in house,  and they also have odd combinations that you can try.  I'll have to come back when I'm in the area."
1458,7/2/2017,Danielle T.,fort-worth,3,"I've been hearing people rave about this place for a while now, and I finally got to check it out. I ordered the strawberries and cream dipped in milk chocolate. I thought it was pretty good.... it took a while to finish even in the hot sun, so it's pretty perfect for walking around. I did not care for the patio set up outside, there was hardly any shade and limited seating.... no ambience. I don't think I'll be back unless I'm in the neighborhood and really have a sweet tooth."
1459,8/30/2017,Nicole C.,fort-worth,5,"My first ever Steel City Pop was brought to work. A friend brought one back for me at the office from a lunch outing. I think it was the Hibiscus flavor and it was excellent! I loved the flavor and still do. Since then (a few years ago) I've been to both the FW location and most recently, the were the treat of a summer social at my current job. We got to choose from 4 flavors (strawberry lemonade, raspberry lemonade, chocolate & coconut). I got the chocolate! My first non-fruity pop from Steel City. These pops make for great, cold summer snack for all ages!"
1460,8/8/2017,Kimberly Y.,fort-worth,5,"Lots of unique flavors and seasonal flavors.  I got the jalapeño pineapple which I really enjoyed, but hubby didn't.  My kids aren't very adventurous when it comes to flavors and textures, so they didn't enjoy the popsicles as much as I did.  The popsicles are also very pricey, so we probably won't frequent this establishment only because we are a family of 6 and it's not ideal to spend so much on popsicles my kids won't eat.  However, if mommy ever gets to go on her own, I'd definitely stop by to try whatever new flavor is available.  I highly recommend to try this place out!"
1461,1/18/2017,Hazel V.,fort-worth,4,"I saw this place on Instagram and really wanted to try it --- their unique flavors lured me in!1) This isn't IN Sundance Square. There's a cart they have apparently but I didn't run into it while I was there.... this is actually further down close by. Close by to drive, not to walk. I mean you can try but it's a bit a way aways. 2) It's in a really cute plaza on its own! The lights make it so much more inviting at night!We got here pretty early in the night on a Sunday I think and it was empty! Whoo! Take ALL THE TIME to decide!I tried to play it safe and got the Blood Orange pop, I was actually overwhelmed with the options I didn't get anything on it. I'm sobbing as I write this because I wish I had! The fruit pops are a little tough to bite into but they are extremely flavorful! They aren't the type of fruit pops where you can suck the juice out of them and you're just left with a stick of ice (you know what I'm talking about) they seem like they're literally completely made of fruit juice, which is nice. A little bit... filing. My boyfriend got the Gingerbread Cookie Pop and OMG. OMG.OMG.Can we talk about this for a minute?It's milk based but it was like... cinnamon ice cream with a wonderful sweet gingerbread cookie slapped in the middle. It was SO good. We didn't get it dipped or anything either since it was our first time here and it was heavenly on it's own. We were actually kinda fighting over that one.I can't wait to see what seasonal flavors they'll have when I come back next month but I hear they have a Lemon Cake pop or something? I don't know but I'm psyched! And I'm definitely dipping my pop this time!"
1462,11/12/2016,Sarah W.,fort-worth,4,"I've always been a fan of steel city. This is a solid choice in Fort Worth and definitely a ""must have"".  I've never had a bad flavor choice here. The parking situation is horrible, and they don't validate your parking garage ticket. Although their parking lot only fits 6 cars. The line inside is very cramped and the outside seating is not ideal in rally hot or cold weather. Overall quality of popsicles is top notch though."
1463,7/9/2017,Jessica D.,fort-worth,3,"Went here expecting great things due to all the reviews and it was just ok.  I got the cookies and cream pop, it was ok, cookie wasn't very good.  The inside was very tiny and crowded, and I couldn't get a cup of water, instead it was $2.  They didn't have their own parking.  The only thing I liked was the games and tables outside and the unique concept."
1464,11/16/2016,Christine B.,fort-worth,4,My absolute favorite pop shop! So many freaking options!!! I ended up getting the strawberry and fig pop. I wish they opened on in NYC! Make sure to pick up a punch card!
1465,4/22/2017,Jorge O.,fort-worth,4,Closest thing to paletero paleta (the bell ringing street vendor selling popsicles for the non-español speakers)The fruit pops are delicious and not overly sweet. Small establishment but has an outside area as well. Staff are super friendly.
1466,4/16/2017,Carl B.,fort-worth,3,"Cool concept and menu, mixed execution.Our group of 6 ordered and then waited and waited, as other parties after us got their pops first. When we asked about it, we were brusquely told our pops were coming, and it was busy -- we could see it was busy and also see that their system had failed us. Part of what slowed things down is they don't take your name, so even though we paid together, they had to call out each pop by type, and it took us a minute to remember what we'd ordered, it had been so long.Once we got the pops, we mostly enjoyed them, though a few -- peanut butter, avocado -- didn't feature much of the featured taste.Kind of crowded, awkward seating inside."
1467,7/28/2017,Terry E.,fort-worth,4,Great product and lots of choices of flavors. Stays solid and doesn't melt down your arm. Friendly staff. Limited ordering and inside seating area; outside seating is hot in summer. No parking lot; have to park down the block.
1468,5/29/2017,Sharon K.,fort-worth,3,"This place seems popular but I just found it average. It was somewhat busy on Memorial Day. I lined up to a somewhat awkward setup; you walk in to be immediately faced with the cashier so the line forms out the door right off the bat. There's a line of freezers to the left of the cashier that holds all the popsicles and the menus on the wall are also aligned to the left of the cashier. The line shifted to the left, along the freezers, so we wouldn't be blocking the doors. I expected someone to come over and take our order but she stayed put right behind the cash register and asked what I wanted, only moving to get my order. I knew they could add toppings but the girl didn't bother asking so I just paid for my pre-packaged popsicle and walked out. I got sweet tea and it tasted good but the below average customer service, $3 price for an average popsicle, and shortage of easy/free parking makes me think this place is overrated. If you're out here already and want to stop for a treat, great. If you're a foodie on a hunt, don't bother."
